Country,Restaurant Name,Sentiment,Review Title,Review Date,Review,Word Count,Tokens,Cleaned_Review
Morroco,The LOFT,Positive,We loft it !,,we had the monkfish and the chicken and we loved both dishes super friendly staff and great music matching the interior it’s in the heart of the city center and therefore easy to reach,34,"['monkfish', 'chicken', 'love', 'dish', 'super', 'friendli', 'staff', 'great', 'music', 'match', 'interior', '’', 'heart', 'citi', 'center', 'therefor', 'easi', 'reach']",monkfish chicken love dish super friendli staff great music match interior ’ heart citi center therefor easi reach
Morroco,The LOFT,Positive,Stunning Food,,absolutely delicious a nice change from traditional moroccan food and fresh as can be defiantly recommend great food friendly staff and quick service took parents for their st wedding anniversary and they were extremely happy,35,"['absolut', 'delici', 'nice', 'chang', 'tradit', 'moroccan', 'food', 'fresh', 'defiantli', 'recommend', 'great', 'food', 'friendli', 'staff', 'quick', 'servic', 'took', 'parent', 'st', 'wed', 'anniversari', 'extrem', 'happi']",absolut delici nice chang tradit moroccan food fresh defiantli recommend great food friendli staff quick servic took parent st wed anniversari extrem happi
Morroco,The LOFT,Positive,"Very cool decor and music, excellent food",,sometimes when a restaurant decor and music are very consciously cool you find that there can be a loss of focus on the food im happy to say that its not the case here actually we ate in some superb restaurants in essa but my loft crab on avocado base followed by lotte with saffron sauce was up there with the very best my family said similar things the service was friendly and the price was very reasonable there is no alcohol license it is very small so i imagine guests should consider that they need to turnover tables quite fast to make a reasonable business so dont be selfish let other people enjoy it too,117,"['sometim', 'restaur', 'decor', 'music', 'conscious', 'cool', 'find', 'loss', 'focu', 'food', 'im', 'happi', 'say', 'case', 'actual', 'ate', 'superb', 'restaur', 'essa', 'loft', 'crab', 'avocado', 'base', 'follow', 'lott', 'saffron', 'sauc', 'best', 'famili', 'said', 'similar', 'thing', 'servic', 'friendli', 'price', 'reason', 'alcohol', 'licens', 'small', 'imagin', 'guest', 'consid', 'need', 'turnov', 'tabl', 'quit', 'fast', 'make', 'reason', 'busi', 'dont', 'selfish', 'let', 'peopl', 'enjoy']",sometim restaur decor music conscious cool find loss focu food im happi say case actual ate superb restaur essa loft crab avocado base follow lott saffron sauc best famili said similar thing servic friendli price reason alcohol licens small imagin guest consid need turnov tabl quit fast make reason busi dont selfish let peopl enjoy
Morroco,The LOFT,Positive,"Great decoration, friendly staff",,we went to the loft just for a drink after dinner and we were so happy to find such a nice place decoration is amazing good music and friendly staff unfortunately it was too cold to enjoy the terrace but it was a great place for our last night in essaouira,51,"['went', 'loft', 'drink', 'dinner', 'happi', 'find', 'nice', 'place', 'decor', 'amaz', 'good', 'music', 'friendli', 'staff', 'unfortun', 'cold', 'enjoy', 'terrac', 'great', 'place', 'last', 'night', 'essaouira']",went loft drink dinner happi find nice place decor amaz good music friendli staff unfortun cold enjoy terrac great place last night essaouira
Morroco,The LOFT,Positive,perfect!,,this is really a perfect restaurant fresh seafood and an excellent service the plates are served as a present and everything on it is tasteful,25,"['realli', 'perfect', 'restaur', 'fresh', 'seafood', 'excel', 'servic', 'plate', 'serv', 'present', 'everyth', 'tast']",realli perfect restaur fresh seafood excel servic plate serv present everyth tast
Morroco,The LOFT,Positive,Amazing food,,we went to this place as a treat night as its a little more expensive than some of the other restaurants near by but it still turned out a very reasonable price its a cute place not very big which gives it a cosy vibe however the food was delicious beautifully cooked and original dishes you dont normally find in morocco my boyfriend and i were still raving about the meal for days after worth the visit also the waiter was really friendly and fast,86,"['went', 'place', 'treat', 'night', 'littl', 'expens', 'restaur', 'near', 'still', 'turn', 'reason', 'price', 'cute', 'place', 'big', 'give', 'cosi', 'vibe', 'howev', 'food', 'delici', 'beauti', 'cook', 'origin', 'dish', 'dont', 'normal', 'find', 'morocco', 'boyfriend', 'still', 'rave', 'meal', 'day', 'worth', 'visit', 'also', 'waiter', 'realli', 'friendli', 'fast']",went place treat night littl expens restaur near still turn reason price cute place big give cosi vibe howev food delici beauti cook origin dish dont normal find morocco boyfriend still rave meal day worth visit also waiter realli friendli fast
Morroco,The LOFT,Positive,Wonderful Food,,lovely small restaurant serving very tasty food the chicken noodles were delicious and so was the fish that my husband had very friendly owner definitely worth a visit,28,"['love', 'small', 'restaur', 'serv', 'tasti', 'food', 'chicken', 'noodl', 'delici', 'fish', 'husband', 'friendli', 'owner', 'definit', 'worth', 'visit']",love small restaur serv tasti food chicken noodl delici fish husband friendli owner definit worth visit
Cuba,Old Square (Plaza Vieja),Positive,Loveliest place in Habana Vieja,,nice place to visit a lot of people very animated location music fun and restaurants in the area the walking tour will naturally lead yo to this spot so do not miss it,33,"['nice', 'place', 'visit', 'lot', 'peopl', 'anim', 'locat', 'music', 'fun', 'restaur', 'area', 'walk', 'tour', 'natur', 'lead', 'yo', 'spot', 'miss']",nice place visit lot peopl anim locat music fun restaur area walk tour natur lead yo spot miss
Cuba,Old Square (Plaza Vieja),Positive,"Beautifully restored buildings, great restaurants, good music, dancing",,thankfully our airbnb apartment was only two blocks away from this charming squarewe were able to enjoy it lively atmosphere street dancing live music shops and delicious restaurants it is not too touristy as it is also enjoys by locals and tourists we ate at the restaurants on the square and nearby four times,55,"['thank', 'airbnb', 'apart', 'two', 'block', 'away', 'charm', 'squarew', 'abl', 'enjoy', 'live', 'atmospher', 'street', 'danc', 'live', 'music', 'shop', 'delici', 'restaur', 'touristi', 'also', 'enjoy', 'local', 'tourist', 'ate', 'restaur', 'squar', 'nearbi', 'four', 'time']",thank airbnb apart two block away charm squarew abl enjoy live atmospher street danc live music shop delici restaur touristi also enjoy local tourist ate restaur squar nearbi four time
Cuba,Old Square (Plaza Vieja),Positive,Perfect !,,this large square is really pleasant day and night good place for architecture loversthere is somemuseums some good bar and restaurant one big church feel so good,27,"['larg', 'squar', 'realli', 'pleasant', 'day', 'night', 'good', 'place', 'architectur', 'loversther', 'somemuseum', 'good', 'bar', 'restaur', 'one', 'big', 'church', 'feel', 'good']",larg squar realli pleasant day night good place architectur loversther somemuseum good bar restaur one big church feel good
Cuba,Old Square (Plaza Vieja),Positive,Our favourite place in city,,very beautiful square always full of people a lot of bars and restaurants near by a couple of places have free wi fi so check it,26,"['beauti', 'squar', 'alway', 'full', 'peopl', 'lot', 'bar', 'restaur', 'near', 'coupl', 'place', 'free', 'wi', 'fi', 'check']",beauti squar alway full peopl lot bar restaur near coupl place free wi fi check
Cuba,Old Square (Plaza Vieja),Positive,Surrounded With Old World Charm,,there is a beautiful fountain and old cathedral several large sculptures and so many amazing restaurants i highly recommend la vitrola the food live music and waitstaff shout out to raul are wonderful,33,"['beauti', 'fountain', 'old', 'cathedr', 'sever', 'larg', 'sculptur', 'mani', 'amaz', 'restaur', 'highli', 'recommend', 'la', 'vitrola', 'food', 'live', 'music', 'waitstaff', 'shout', 'raul', 'wonder']",beauti fountain old cathedr sever larg sculptur mani amaz restaur highli recommend la vitrola food live music waitstaff shout raul wonder
Cuba,Old Square (Plaza Vieja),Positive,Historical heart of Havana,,this th century plaza is the original historic heart of havana and a must see place keep your wits about you though as there are hustlers everywhere with it being the tourist centre,33,"['th', 'centuri', 'plaza', 'origin', 'histor', 'heart', 'havana', 'must', 'see', 'place', 'keep', 'wit', 'though', 'hustler', 'everywher', 'tourist', 'centr']",th centuri plaza origin histor heart havana must see place keep wit though hustler everywher tourist centr
Cuba,Old Square (Plaza Vieja),Positive,Nice Square,,nice place many choices for lunch or dinner try to avoid the scammers and stay alerted for them,18,"['nice', 'place', 'mani', 'choic', 'lunch', 'dinner', 'tri', 'avoid', 'scammer', 'stay', 'alert']",nice place mani choic lunch dinner tri avoid scammer stay alert
Cuba,Old Square (Plaza Vieja),Positive,Contrast of Architecture & run down neighbourhood,,loved this part of havana apart from hotel inglaterra gave us raw chicken in a blt terrible service stay away not only is there fabulous architecture with capitol buildings theatre but the mix with local run down dwellings is quite a contrast you will be able to access the hop onhop off buses here as well as classic car tours approximately £e per hour probably or hours is enough,74,"['love', 'part', 'havana', 'apart', 'hotel', 'inglaterra', 'gave', 'u', 'raw', 'chicken', 'blt', 'terribl', 'servic', 'stay', 'away', 'fabul', 'architectur', 'capitol', 'build', 'theatr', 'mix', 'local', 'run', 'dwell', 'quit', 'contrast', 'abl', 'access', 'hop', 'onhop', 'buse', 'well', 'classic', 'car', 'tour', 'approxim', '£e', 'per', 'hour', 'probabl', 'hour', 'enough']",love part havana apart hotel inglaterra gave u raw chicken blt terribl servic stay away fabul architectur capitol build theatr mix local run dwell quit contrast abl access hop onhop buse well classic car tour approxim £e per hour probabl hour enough
Cuba,Old Square (Plaza Vieja),Positive,Nice plaza,,beautiful square you will find people dressed in traditional clothing for pictures sometimes performers and sometimes people playing music cool architecture,21,"['beauti', 'squar', 'find', 'peopl', 'dress', 'tradit', 'cloth', 'pictur', 'sometim', 'perform', 'sometim', 'peopl', 'play', 'music', 'cool', 'architectur']",beauti squar find peopl dress tradit cloth pictur sometim perform sometim peopl play music cool architectur
Cuba,Old Square (Plaza Vieja),Positive,Nice walk,,good place to walk around the plaza area and surrounding areas but don’t expect to be able to purchase anything no public toilets and many restaurants were not open it is safe to walk but not many signs so you need to download or print a map,47,"['good', 'place', 'walk', 'around', 'plaza', 'area', 'surround', 'area', '’', 'expect', 'abl', 'purchas', 'anyth', 'public', 'toilet', 'mani', 'restaur', 'open', 'safe', 'walk', 'mani', 'sign', 'need', 'download', 'print', 'map']",good place walk around plaza area surround area ’ expect abl purchas anyth public toilet mani restaur open safe walk mani sign need download print map
Cuba,Old Square (Plaza Vieja),Positive,Plaza Vieja - a must visit,,an ideal spot to stop and look at the various architecture around the square it has a central fountain as well as a strange cockerel statue on the day we were there it was extremely hot and so we took the opportunity to go upstairs at the don eduardo alegre which is near the cockerel and sit at the balcony with a small beer you do appreciate the square from a different perspective and can think back to when executions and bullfights took place there watched by the wealthy from said balconies,93,"['ideal', 'spot', 'stop', 'look', 'variou', 'architectur', 'around', 'squar', 'central', 'fountain', 'well', 'strang', 'cockerel', 'statu', 'day', 'extrem', 'hot', 'took', 'opportun', 'go', 'upstair', 'eduardo', 'alegr', 'near', 'cockerel', 'sit', 'balconi', 'small', 'beer', 'appreci', 'squar', 'differ', 'perspect', 'think', 'back', 'execut', 'bullfight', 'took', 'place', 'watch', 'wealthi', 'said', 'balconi']",ideal spot stop look variou architectur around squar central fountain well strang cockerel statu day extrem hot took opportun go upstair eduardo alegr near cockerel sit balconi small beer appreci squar differ perspect think back execut bullfight took place watch wealthi said balconi
Cuba,Old Square (Plaza Vieja),Positive,Great square in the centre of old town,,this square is always bustling with people it has a great vibe and while the restaurants all try to get you to come into their place you are pretty much left alone,32,"['squar', 'alway', 'bustl', 'peopl', 'great', 'vibe', 'restaur', 'tri', 'get', 'come', 'place', 'pretti', 'much', 'left', 'alon']",squar alway bustl peopl great vibe restaur tri get come place pretti much left alon
Cuba,Old Square (Plaza Vieja),Positive,Best plaza in Havana,,this is the most picturesque plaza in havana having originally been founded in and renovated in it is a essential stop on a walking tour of old havana would suggest having a drink in one of the cafes,40,"['picturesqu', 'plaza', 'havana', 'origin', 'found', 'renov', 'essenti', 'stop', 'walk', 'tour', 'old', 'havana', 'would', 'suggest', 'drink', 'one', 'cafe']",picturesqu plaza havana origin found renov essenti stop walk tour old havana would suggest drink one cafe
Cuba,Old Square (Plaza Vieja),Positive,Good starting point in Havana,,ok let me be clear the area is very nice and easily accessible it is the right place to start your preferably walking tour in havanaotoh you cannot miss how poor people are the ruined buildings in which the live the numerous beggarsit’s a mixed feeling and tourists should be objective on how things are now vs how they would like them to be or were several years ago,69,"['ok', 'let', 'clear', 'area', 'nice', 'easili', 'access', 'right', 'place', 'start', 'prefer', 'walk', 'tour', 'havanaotoh', 'miss', 'poor', 'peopl', 'ruin', 'build', 'live', 'numer', 'beggarsit', '’', 'mix', 'feel', 'tourist', 'object', 'thing', 'v', 'would', 'like', 'sever', 'year', 'ago']",ok let clear area nice easili access right place start prefer walk tour havanaotoh miss poor peopl ruin build live numer beggarsit ’ mix feel tourist object thing v would like sever year ago
Cuba,Old Square (Plaza Vieja),Positive,Beautiful Old Square.,,definitely worth a visit the best of the squares in havana lovely to walk around and take in the cuban life some beautiful buildings some of which are cafes and restaurants and one a micro pub we were on a tour with a guide during the day and visited here but decided to come back to see it in the evening it has a lovely fountain and a bit of a weird statue and while we were there there were ladies in caribbean attire looking very colourful old ladies smoking big fat cuban cigars and men walking on stilts this makes it sound showy and lively but it was a very relaxed and quiet atmosphere the restaurants upstairs have balconies on which to sit while eating and watch the world go by quite a romantic setting in the evening for dining out and yes most restaurants are aimed at tourists but still felt very cuban,155,"['definit', 'worth', 'visit', 'best', 'squar', 'havana', 'love', 'walk', 'around', 'take', 'cuban', 'life', 'beauti', 'build', 'cafe', 'restaur', 'one', 'micro', 'pub', 'tour', 'guid', 'day', 'visit', 'decid', 'come', 'back', 'see', 'even', 'love', 'fountain', 'bit', 'weird', 'statu', 'ladi', 'caribbean', 'attir', 'look', 'colour', 'old', 'ladi', 'smoke', 'big', 'fat', 'cuban', 'cigar', 'men', 'walk', 'stilt', 'make', 'sound', 'showi', 'live', 'relax', 'quiet', 'atmospher', 'restaur', 'upstair', 'balconi', 'sit', 'eat', 'watch', 'world', 'go', 'quit', 'romant', 'set', 'even', 'dine', 'ye', 'restaur', 'aim', 'tourist', 'still', 'felt', 'cuban']",definit worth visit best squar havana love walk around take cuban life beauti build cafe restaur one micro pub tour guid day visit decid come back see even love fountain bit weird statu ladi caribbean attir look colour old ladi smoke big fat cuban cigar men walk stilt make sound showi live relax quiet atmospher restaur upstair balconi sit eat watch world go quit romant set even dine ye restaur aim tourist still felt cuban
Cuba,Old Square (Plaza Vieja),Positive,Heart of Old Havana,,old square the plaza vieja is a square located in old havana it was designed in and is the most striking plaza in havana from an architectural point of view here the cuban baroque coexists with the art nouveau inspired by the gaudinian style,46,"['old', 'squar', 'plaza', 'vieja', 'squar', 'locat', 'old', 'havana', 'design', 'strike', 'plaza', 'havana', 'architectur', 'point', 'view', 'cuban', 'baroqu', 'coexist', 'art', 'nouveau', 'inspir', 'gaudinian', 'style']",old squar plaza vieja squar locat old havana design strike plaza havana architectur point view cuban baroqu coexist art nouveau inspir gaudinian style
Cuba,Old Square (Plaza Vieja),Positive,"old, has character",,enjoyed walking around the old square and taking in all the history and character of the buildings several small food options and even a few street vendors selling coconuts then once done the coconut water bring it back and hed cut up the coconut to eat,46,"['enjoy', 'walk', 'around', 'old', 'squar', 'take', 'histori', 'charact', 'build', 'sever', 'small', 'food', 'option', 'even', 'street', 'vendor', 'sell', 'coconut', 'done', 'coconut', 'water', 'bring', 'back', 'hed', 'cut', 'coconut', 'eat']",enjoy walk around old squar take histori charact build sever small food option even street vendor sell coconut done coconut water bring back hed cut coconut eat
Cuba,Old Square (Plaza Vieja),Positive,Lovely,,fabulous experience seeing how th cubans live glad we had a guide to explain everything i wouldnt have learnt so much on my own,24,"['fabul', 'experi', 'see', 'th', 'cuban', 'live', 'glad', 'guid', 'explain', 'everyth', 'wouldnt', 'learnt', 'much']",fabul experi see th cuban live glad guid explain everyth wouldnt learnt much
Cuba,Old Square (Plaza Vieja),Positive,Isabelle (France),,we visited the thcentury plaza vieja which is surrounded by well renovated elegant colourful colonial residences in the middle of the place we saw the beautiful carrara showpiece fountainwe were lucky because during our visit there was a fine exhibition of very fine painted cats in plaza vieja,48,"['visit', 'thcenturi', 'plaza', 'vieja', 'surround', 'well', 'renov', 'eleg', 'colour', 'coloni', 'resid', 'middl', 'place', 'saw', 'beauti', 'carrara', 'showpiec', 'fountainw', 'lucki', 'visit', 'fine', 'exhibit', 'fine', 'paint', 'cat', 'plaza', 'vieja']",visit thcenturi plaza vieja surround well renov eleg colour coloni resid middl place saw beauti carrara showpiec fountainw lucki visit fine exhibit fine paint cat plaza vieja
Cuba,Old Square (Plaza Vieja),Positive,Beautiful,,this is a beautiful old square in a lovely old part of havana we visited while on a tour of havana there are lots of lovely squares to go visit,30,"['beauti', 'old', 'squar', 'love', 'old', 'part', 'havana', 'visit', 'tour', 'havana', 'lot', 'love', 'squar', 'go', 'visit']",beauti old squar love old part havana visit tour havana lot love squar go visit
Cuba,Old Square (Plaza Vieja),Positive,Nice arcitecture,,the cubans really put an effort to restore the beautiful old buildings you can feel the atmosphere of old times,20,"['cuban', 'realli', 'put', 'effort', 'restor', 'beauti', 'old', 'build', 'feel', 'atmospher', 'old', 'time']",cuban realli put effort restor beauti old build feel atmospher old time
Cuba,Old Square (Plaza Vieja),Positive,Surrounded by History.,,the history in havanas buildings is legendary at years of age theres something magnificent to see at every corner the plaza here was a delight good lines of site to the various buildings so we grabbed a seat at a table in one of the cantinas and ordered ourselves a drink just a great place to visit pass some time and people watch,64,"['histori', 'havana', 'build', 'legendari', 'year', 'age', 'there', 'someth', 'magnific', 'see', 'everi', 'corner', 'plaza', 'delight', 'good', 'line', 'site', 'variou', 'build', 'grab', 'seat', 'tabl', 'one', 'cantina', 'order', 'drink', 'great', 'place', 'visit', 'pa', 'time', 'peopl', 'watch']",histori havana build legendari year age there someth magnific see everi corner plaza delight good line site variou build grab seat tabl one cantina order drink great place visit pa time peopl watch
Cuba,Old Square (Plaza Vieja),Positive,Simply Magical,,i didnt go to any of the cafes or restaurants so cannot comment on the quality of the beer or food in this areahoweveras a stand alone square i think it has unrivalled beauty it absolutely took my breath awayive travelled to many many cities all over the world and done my fair share of town squares plazas but this one has gone straight to no in my list mesmerising,71,"['didnt', 'go', 'cafe', 'restaur', 'comment', 'qualiti', 'beer', 'food', 'areahowevera', 'stand', 'alon', 'squar', 'think', 'unrival', 'beauti', 'absolut', 'took', 'breath', 'away', 'travel', 'mani', 'mani', 'citi', 'world', 'done', 'fair', 'share', 'town', 'squar', 'plaza', 'one', 'gone', 'straight', 'list', 'mesmeris']",didnt go cafe restaur comment qualiti beer food areahowevera stand alon squar think unrival beauti absolut took breath away travel mani mani citi world done fair share town squar plaza one gone straight list mesmeris
Cuba,Old Square (Plaza Vieja),Positive,Restoration continues,,having visited plaza vieja during the special period when it looked like london at the height of the blitz wwii it is always a pleasure to see the continuing restoration and rejuvenation of this stunning square excellent,37,"['visit', 'plaza', 'vieja', 'special', 'period', 'look', 'like', 'london', 'height', 'blitz', 'wwii', 'alway', 'pleasur', 'see', 'continu', 'restor', 'rejuven', 'stun', 'squar', 'excel']",visit plaza vieja special period look like london height blitz wwii alway pleasur see continu restor rejuven stun squar excel
Cuba,Old Square (Plaza Vieja),Positive,Great,,big open space in a crowded city feels more like a colonial area than much of the city plenty of bars,21,"['big', 'open', 'space', 'crowd', 'citi', 'feel', 'like', 'coloni', 'area', 'much', 'citi', 'plenti', 'bar']",big open space crowd citi feel like coloni area much citi plenti bar
Cuba,Old Square (Plaza Vieja),Positive,One of my favorite places in the world!,,i have been blessed to go to over countries in the world and this square is one of my favorite places in the world i dont know what it is there is no single thing that makes it stand out but a combination of factors that beautifully blend from the cobbled streets that lead to it to the restaurants and cafes that adorn its edges enticing you to stay the architecture is beautiful and i spent a lot of time writing sitting at the second floor of one of the many cafes highly recommend it but dont got to just take selfies and pictures spend some time and you will fall in love with this place just at i did,124,"['bless', 'go', 'countri', 'world', 'squar', 'one', 'favorit', 'place', 'world', 'dont', 'know', 'singl', 'thing', 'make', 'stand', 'combin', 'factor', 'beauti', 'blend', 'cobbl', 'street', 'lead', 'restaur', 'cafe', 'adorn', 'edg', 'entic', 'stay', 'architectur', 'beauti', 'spent', 'lot', 'time', 'write', 'sit', 'second', 'floor', 'one', 'mani', 'cafe', 'highli', 'recommend', 'dont', 'got', 'take', 'selfi', 'pictur', 'spend', 'time', 'fall', 'love', 'place']",bless go countri world squar one favorit place world dont know singl thing make stand combin factor beauti blend cobbl street lead restaur cafe adorn edg entic stay architectur beauti spent lot time write sit second floor one mani cafe highli recommend dont got take selfi pictur spend time fall love place
Cuba,Old Square (Plaza Vieja),Positive,Perfect place to kick back,,im not sure if it was a time of day factor or if this was normal but there was hardly anyone in the square unlike other areas teaming with people plaza vieja was surprisingly quiet stunningly beautiful and a perfect spot for a mohito,44,"['im', 'sure', 'time', 'day', 'factor', 'normal', 'hardli', 'anyon', 'squar', 'unlik', 'area', 'team', 'peopl', 'plaza', 'vieja', 'surprisingli', 'quiet', 'stunningli', 'beauti', 'perfect', 'spot', 'mohito']",im sure time day factor normal hardli anyon squar unlik area team peopl plaza vieja surprisingli quiet stunningli beauti perfect spot mohito
Cuba,Old Square (Plaza Vieja),Positive,Take a Cruise into Havana Harbor and you step out onto the Square,,we’ve cruised a lot and this is hands down the best point of disembarking of any place we’ve sailed into except for places one can only tender to the area is interesting though you’d be hard pressed to find any souvenirs to buy with your cuban tourist funny money many shops all selling the same government approved kitchen the dancers on stilts were worth watching pretty sure cruises from us no longer go to cuba,75,"['’', 'cruis', 'lot', 'hand', 'best', 'point', 'disembark', 'place', '’', 'sail', 'except', 'place', 'one', 'tender', 'area', 'interest', 'though', '’', 'hard', 'press', 'find', 'souvenir', 'buy', 'cuban', 'tourist', 'funni', 'money', 'mani', 'shop', 'sell', 'govern', 'approv', 'kitchen', 'dancer', 'stilt', 'worth', 'watch', 'pretti', 'sure', 'cruis', 'u', 'longer', 'go', 'cuba']",’ cruis lot hand best point disembark place ’ sail except place one tender area interest though ’ hard press find souvenir buy cuban tourist funni money mani shop sell govern approv kitchen dancer stilt worth watch pretti sure cruis u longer go cuba
Cuba,Old Square (Plaza Vieja),Positive,Historic area,,it is good to see that this historic part of havana has and is being fully restored thanks largely to unesco dating from it was once called new square it was originally used by the military and then later was a market,43,"['good', 'see', 'histor', 'part', 'havana', 'fulli', 'restor', 'thank', 'larg', 'unesco', 'date', 'call', 'new', 'squar', 'origin', 'use', 'militari', 'later', 'market']",good see histor part havana fulli restor thank larg unesco date call new squar origin use militari later market
Cuba,Old Square (Plaza Vieja),Positive,Habana Plazas,,plaza vieja is a great people watching square with the requisite fountain and several restaurants many with upper galleries it’s a great spot to take in the architecture and see and feel what life would have been like promenading around the plaza,42,"['plaza', 'vieja', 'great', 'peopl', 'watch', 'squar', 'requisit', 'fountain', 'sever', 'restaur', 'mani', 'upper', 'galleri', '’', 'great', 'spot', 'take', 'architectur', 'see', 'feel', 'life', 'would', 'like', 'promenad', 'around', 'plaza']",plaza vieja great peopl watch squar requisit fountain sever restaur mani upper galleri ’ great spot take architectur see feel life would like promenad around plaza
Cuba,Old Square (Plaza Vieja),Positive,Beautiful Square but expensive.,,this is the main sqaure in old havana and a wonderful place to see and perhaps take in the havana atmosphere it has a micro brewery in one corner and a very popular restaurant with constant music however be careful as it also attracts tourist prices and the micro brewery with light or dark beer just make up a figure for your bill which is always over take my advice and get down the side streets for better quality and half the prices,83,"['main', 'sqaur', 'old', 'havana', 'wonder', 'place', 'see', 'perhap', 'take', 'havana', 'atmospher', 'micro', 'breweri', 'one', 'corner', 'popular', 'restaur', 'constant', 'music', 'howev', 'care', 'also', 'attract', 'tourist', 'price', 'micro', 'breweri', 'light', 'dark', 'beer', 'make', 'figur', 'bill', 'alway', 'take', 'advic', 'get', 'side', 'street', 'better', 'qualiti', 'half', 'price']",main sqaur old havana wonder place see perhap take havana atmospher micro breweri one corner popular restaur constant music howev care also attract tourist price micro breweri light dark beer make figur bill alway take advic get side street better qualiti half price
Cuba,Old Square (Plaza Vieja),Positive,Restoration to its former glory a good start,,well on its way to being restored to its former splendour the square is large and each view is stunning once completely restored it will be spectacular,27,"['well', 'way', 'restor', 'former', 'splendour', 'squar', 'larg', 'view', 'stun', 'complet', 'restor', 'spectacular']",well way restor former splendour squar larg view stun complet restor spectacular
Cuba,Old Square (Plaza Vieja),Positive,Lovely square,,stop in for a coffee or a bite and a drink and enjoy the beautiful scenery the people watching is amazing as you watch locals and tourists interact,28,"['stop', 'coffe', 'bite', 'drink', 'enjoy', 'beauti', 'sceneri', 'peopl', 'watch', 'amaz', 'watch', 'local', 'tourist', 'interact']",stop coffe bite drink enjoy beauti sceneri peopl watch amaz watch local tourist interact
Cuba,Old Square (Plaza Vieja),Positive,Interesting,,the architecture here is interesting and from here you can see the other side of the harbour there are cafes where you enjoy a cocktail and in the centre there is a very pretty garden,35,"['architectur', 'interest', 'see', 'side', 'harbour', 'cafe', 'enjoy', 'cocktail', 'centr', 'pretti', 'garden']",architectur interest see side harbour cafe enjoy cocktail centr pretti garden
Cuba,Old Square (Plaza Vieja),Positive,The time capsule of Havana,,this area is almost like a disneyland recreation of what havana would have looked like in the s everything is beautifully restoredthis is not necessarily the real cuba of today but it is really beautiful there are some amazing structures here,41,"['area', 'almost', 'like', 'disneyland', 'recreat', 'havana', 'would', 'look', 'like', 'everyth', 'beauti', 'restoredthi', 'necessarili', 'real', 'cuba', 'today', 'realli', 'beauti', 'amaz', 'structur']",area almost like disneyland recreat havana would look like everyth beauti restoredthi necessarili real cuba today realli beauti amaz structur
Cuba,Old Square (Plaza Vieja),Positive,Renovations Completed,,after years of restoration this square is finally free of fences and scaffolds great place for pictures of architectural buildings there’s a micro brewery where you can sit down and people watch,32,"['year', 'restor', 'squar', 'final', 'free', 'fenc', 'scaffold', 'great', 'place', 'pictur', 'architectur', 'build', '’', 'micro', 'breweri', 'sit', 'peopl', 'watch']",year restor squar final free fenc scaffold great place pictur architectur build ’ micro breweri sit peopl watch
Cuba,Old Square (Plaza Vieja),Positive,Great area and best restaurant!,,cafe bohemian is the place to eat here best food italian as owners are from rome area is lively during day and evening,24,"['cafe', 'bohemian', 'place', 'eat', 'best', 'food', 'italian', 'owner', 'rome', 'area', 'live', 'day', 'even']",cafe bohemian place eat best food italian owner rome area live day even
Cuba,Old Square (Plaza Vieja),Positive,Beautiful Square!,,the buildings in this square have been renovated so you get an idea of what havana looked like in its hey day the architecture is just wonderful a gathering spot for the locals,33,"['build', 'squar', 'renov', 'get', 'idea', 'havana', 'look', 'like', 'hey', 'day', 'architectur', 'wonder', 'gather', 'spot', 'local']",build squar renov get idea havana look like hey day architectur wonder gather spot local
Cuba,Old Square (Plaza Vieja),Positive,"Intriguing, colourful, lively",,this plaza was built in it has been renovated entirely using the unesco funding in the middle of plaza there is a new classical marble fountain la casona is a palace from the th century nowadays an arts center,41,"['plaza', 'built', 'renov', 'entir', 'use', 'unesco', 'fund', 'middl', 'plaza', 'new', 'classic', 'marbl', 'fountain', 'la', 'casona', 'palac', 'th', 'centuri', 'nowaday', 'art', 'center']",plaza built renov entir use unesco fund middl plaza new classic marbl fountain la casona palac th centuri nowaday art center
Cuba,Old Square (Plaza Vieja),Positive,Interesting history,,the guide was really knowledgeable about the history of the square and the buildings around the square allow plenty of time to soak up the atmosphere,26,"['guid', 'realli', 'knowledg', 'histori', 'squar', 'build', 'around', 'squar', 'allow', 'plenti', 'time', 'soak', 'atmospher']",guid realli knowledg histori squar build around squar allow plenti time soak atmospher
Cuba,Old Square (Plaza Vieja),Positive,Lovely little plaza,,one of many to be found in havana in the old town we wandered around the area which can alasobe reached by taxi,23,"['one', 'mani', 'found', 'havana', 'old', 'town', 'wander', 'around', 'area', 'alasob', 'reach', 'taxi']",one mani found havana old town wander around area alasob reach taxi
Cuba,Old Square (Plaza Vieja),Positive,Havana Tour,,toured the entire area it was swamp land restoration of the old area has progressed over the years it is beautiful and definitely worth the time to peruse,28,"['tour', 'entir', 'area', 'swamp', 'land', 'restor', 'old', 'area', 'progress', 'year', 'beauti', 'definit', 'worth', 'time', 'peru']",tour entir area swamp land restor old area progress year beauti definit worth time peru
Cuba,Old Square (Plaza Vieja),Positive,Lively Courtyard,,at day or night this place is a great place to pull up a chair and sink a cuba libre to relax plenty of bars and resturaunt,27,"['day', 'night', 'place', 'great', 'place', 'pull', 'chair', 'sink', 'cuba', 'libr', 'relax', 'plenti', 'bar', 'resturaunt']",day night place great place pull chair sink cuba libr relax plenti bar resturaunt
